Median Unit Price,Area (SQM),Average Resale Price,HDB Town,Median_Resale_Price,Number of Records,Planning_Region,Sales,Storey_Level,Total Resale Price,Unit Area (PSF),Year-Month,Year,Code,Col,Name,Name Sg,Row
5159.192825,74.33333333,455750,BUKIT MERAH,383500,1,Central Region,12,Mid,5469000,569.6045039,9,2012,BM,6,BUKIT MERAH,BUKIT MERAH,8
6838.565022,89.2,595613.9429,BUKIT MERAH,610000,1,Central Region,35,High,20846488,620.3408017,9,2012,BM,6,BUKIT MERAH,BUKIT MERAH,8
3924.355301,109.0625,438562.5,BUKIT PANJANG,428000,1,West Region,16,Low,7017000,373.5823854,1,2012,BP,5,BUKIT PANJANG,BUKIT PANJANG,5
4131.550217,101.7777778,419271.5556,BUKIT PANJANG,420500,1,West Region,18,Mid,7546888,382.712618,1,2012,BP,5,BUKIT PANJANG,BUKIT PANJANG,5
4256.4953,103.3714286,449125.0286,BUKIT PANJANG,440000,1,West Region,35,High,15719376,403.642684,1,2012,BP,5,BUKIT PANJANG,BUKIT PANJANG,5
4227.672035,97.57142857,421785.7143,BUKIT PANJANG,412500,1,West Region,14,Low,5905000,401.6054042,10,2012,BP,5,BUKIT PANJANG,BUKIT PANJANG,5
4114.061819,109.3809524,459828,BUKIT PANJANG,450000,1,West Region,21,Mid,9656388,390.556669,10,2012,BP,5,BUKIT PANJANG,BUKIT PANJANG,5
4470.870112,104.3421053,469657.2632,BUKIT PANJANG,466500,1,West Region,38,High,17846976,418.1689608,10,2012,BP,5,BUKIT PANJANG,BUKIT PANJANG,5
4490.654206,107,463714.2857,BUKIT PANJANG,480500,1,West Region,14,Low,6492000,402.621575,11,2012,BP,5,BUKIT PANJANG,BUKIT PANJANG,5
4093.023256,107.5,464772.7273,BUKIT PANJANG,440000,1,West Region,22,Mid,10225000,401.6636378,11,2012,BP,5,BUKIT PANJANG,BUKIT PANJANG,5
4550.79272,109.8709677,509799.2258,BUKIT PANJANG,500000,1,West Region,31,High,15803776,431.0687771,11,2012,BP,5,BUKIT PANJANG,BUKIT PANJANG,5
3941.908714,108.45,449719.4,BUKIT PANJANG,427500,1,West Region,20,Low,8994388,385.2497911,12,2012,BP,5,BUKIT PANJANG,BUKIT PANJANG,5
4311.797753,106.8,453700,BUKIT PANJANG,460500,1,West Region,10,Mid,4537000,394.6643262,12,2012,BP,5,BUKIT PANJANG,BUKIT PANJANG,5
4326.047359,109.8,496992,BUKIT PANJANG,475000,1,West Region,25,High,12424800,420.5110413,12,2012,BP,5,BUKIT PANJANG,BUKIT PANJANG,5
3747.747748,111,430535.7143,BUKIT PANJANG,416000,1,West Region,14,Low,6027500,360.3433819,2,2012,BP,5,BUKIT PANJANG,BUKIT PANJANG,5
3876.562499,106.6666667,428377.7778,BUKIT PANJANG,413500,1,West Region,18,Mid,7710800,373.1028407,2,2012,BP,5,BUKIT PANJANG,BUKIT PANJANG,5
4629.62963,106.92,476336,BUKIT PANJANG,495000,1,West Region,25,High,11908400,413.8898736,2,2012,BP,5,BUKIT PANJANG,BUKIT PANJANG,5
3948.558758,107.3809524,442032.7619,BUKIT PANJANG,424000,1,West Region,21,Low,9282688,382.4349309,3,2012,BP,5,BUKIT PANJANG,BUKIT PANJANG,5
3899.945701,110.5,471064.6667,BUKIT PANJANG,430944,1,West Region,12,Mid,5652776,396.0487052,3,2012,BP,5,BUKIT PANJANG,BUKIT PANJANG,5
4622.424031,110.1153846,496260.6154,BUKIT PANJANG,509000,1,West Region,26,High,12902776,418.6895826,3,2012,BP,5,BUKIT PANJANG,BUKIT PANJANG,5
3896.780303,105.6,429894.4,BUKIT PANJANG,411500,1,West Region,30,Low,12896832,378.2058266,4,2012,BP,5,BUKIT PANJANG,BUKIT PANJANG,5
4280.01438,103.037037,429018.5185,BUKIT PANJANG,441000,1,West Region,27,Mid,11583500,386.8236539,4,2012,BP,5,BUKIT PANJANG,BUKIT PANJANG,5
4588.83971,109.0689655,500772,BUKIT PANJANG,500500,1,West Region,29,High,14522388,426.5492567,4,2012,BP,5,BUKIT PANJANG,BUKIT PANJANG,5
4080.564406,99.86363636,415704.5455,BUKIT PANJANG,407500,1,West Region,22,Low,9145500,386.7298928,5,2012,BP,5,BUKIT PANJANG,BUKIT PANJANG,5
4113.286129,100.0416667,419658.3333,BUKIT PANJANG,411500,1,West Region,24,Mid,10071800,389.713346,5,2012,BP,5,BUKIT PANJANG,BUKIT PANJANG,5
4763.439877,104.3548387,484886.3226,BUKIT PANJANG,497088,1,West Region,31,High,15031476,431.6757859,5,2012,BP,5,BUKIT PANJANG,BUKIT PANJANG,5
4024.721879,101.125,413937.5,BUKIT PANJANG,407000,1,West Region,16,Low,6623000,380.2827128,6,2012,BP,5,BUKIT PANJANG,BUKIT PANJANG,5
3717.992104,110.8125,455930.5,BUKIT PANJANG,412000,1,West Region,16,Mid,7294888,382.2436139,6,2012,BP,5,BUKIT PANJANG,BUKIT PANJANG,5
4441.805226,105.25,479304.5455,BUKIT PANJANG,467500,1,West Region,44,High,21089400,423.077363,6,2012,BP,5,BUKIT PANJANG,BUKIT PANJANG,5
3832.77141,105.9285714,443642.8571,BUKIT PANJANG,406000,1,West Region,14,Low,6211000,389.0905865,7,2012,BP,5,BUKIT PANJANG,BUKIT PANJANG,5
4072.440946,105.8333333,450250,BUKIT PANJANG,431000,1,West Region,12,Mid,5403000,395.2406385,7,2012,BP,5,BUKIT PANJANG,BUKIT PANJANG,5
4333.881581,107.2941176,468336.7843,BUKIT PANJANG,465000,1,West Region,51,High,23885176,405.5203963,7,2012,BP,5,BUKIT PANJANG,BUKIT PANJANG,5
3854.105138,112.8666667,451566.6667,BUKIT PANJANG,435000,1,West Region,15,Low,6773500,371.6948319,8,2012,BP,5,BUKIT PANJANG,BUKIT PANJANG,5
4567.44186,107.5,483100,BUKIT PANJANG,491000,1,West Region,10,Mid,4831000,417.5023447,8,2012,BP,5,BUKIT PANJANG,BUKIT PANJANG,5
4556.412729,103.7,474663.34,BUKIT PANJANG,472500,1,West Region,50,High,23733167,425.2431045,8,2012,BP,5,BUKIT PANJANG,BUKIT PANJANG,5
3838.8404,106.9333333,437466.6667,BUKIT PANJANG,410500,1,West Region,15,Low,6562000,380.0687896,9,2012,BP,5,BUKIT PANJANG,BUKIT PANJANG,5
4301.324502,100.6666667,439600,BUKIT PANJANG,433000,1,West Region,15,Mid,6594000,405.697509,9,2012,BP,5,BUKIT PANJANG,BUKIT PANJANG,5
4359.925788,107.8,501251.04,BUKIT PANJANG,470000,1,West Region,25,High,12531276,431.9832141,9,2012,BP,5,BUKIT PANJANG,BUKIT PANJANG,5
5393.442623,122,658000,BUKIT TIMAH,658000,1,Central Region,1,Low,658000,501.0677006,1,2012,BT,5,BUKIT TIMAH,BUKIT TIMAH,6
6569.230769,65,427000,BUKIT TIMAH,427000,1,Central Region,1,Mid,427000,610.3020995,1,2012,BT,5,BUKIT TIMAH,BUKIT TIMAH,6
5817.307692,104,605000,BUKIT TIMAH,605000,1,Central Region,1,High,605000,540.4460922,1,2012,BT,5,BUKIT TIMAH,BUKIT TIMAH,6
6340.659341,91,577000,BUKIT TIMAH,577000,1,Central Region,1,Mid,577000,589.0670984,10,2012,BT,5,BUKIT TIMAH,BUKIT TIMAH,6
6393.442623,122,780000,BUKIT TIMAH,780000,1,Central Region,1,High,780000,593.9708305,10,2012,BT,5,BUKIT TIMAH,BUKIT TIMAH,6
6741.573034,89,600000,BUKIT TIMAH,600000,1,Central Region,1,Low,600000,626.3132353,11,2012,BT,5,BUKIT TIMAH,BUKIT TIMAH,6
5546.325879,78.25,489500,BUKIT TIMAH,434000,1,Central Region,4,High,1958000,581.1639884,11,2012,BT,5,BUKIT TIMAH,BUKIT TIMAH,6
5865.384615,104,610000,BUKIT TIMAH,610000,1,Central Region,1,Low,610000,544.9125889,12,2012,BT,5,BUKIT TIMAH,BUKIT TIMAH,6
5952.380952,84,500000,BUKIT TIMAH,500000,1,Central Region,1,Mid,500000,552.9948209,12,2012,BT,5,BUKIT TIMAH,BUKIT TIMAH,6
5885.245902,122,718000,BUKIT TIMAH,718000,1,Central Region,1,Mid,718000,546.7577645,2,2012,BT,5,BUKIT TIMAH,BUKIT TIMAH,6
5653.846154,104,588000,BUKIT TIMAH,588000,1,Central Region,1,High,588000,525.2600037,2,2012,BT,5,BUKIT TIMAH,BUKIT TIMAH,6
5862.831858,113,662500,BUKIT TIMAH,662500,1,Central Region,2,Low,1325000,544.6754298,3,2012,BT,5,BUKIT TIMAH,BUKIT TIMAH,6
5101.694915,118,641666.6667,BUKIT TIMAH,602000,1,Central Region,3,Mid,1925000,505.1935736,3,2012,BT,5,BUKIT TIMAH,BUKIT TIMAH,6
5862.068966,116,656833.3333,BUKIT TIMAH,680000,1,Central Region,3,Low,1970500,526.0506249,4,2012,BT,5,BUKIT TIMAH,BUKIT TIMAH,6
5625,104,585000,BUKIT TIMAH,585000,1,Central Region,1,Mid,585000,522.5801057,4,2012,BT,5,BUKIT TIMAH,BUKIT TIMAH,6
5817.307692,104,605000,BUKIT TIMAH,605000,1,Central Region,1,Low,605000,540.4460922,5,2012,BT,5,BUKIT TIMAH,BUKIT TIMAH,6
5933.723197,102.6,610560,BUKIT TIMAH,608800,1,Central Region,5,Mid,3052800,552.8551169,5,2012,BT,5,BUKIT TIMAH,BUKIT TIMAH,6
7235.772358,123,890000,BUKIT TIMAH,890000,1,Central Region,1,High,890000,672.2258993,5,2012,BT,5,BUKIT TIMAH,BUKIT TIMAH,6
5807.971014,138,801500,BUKIT TIMAH,801500,1,Central Region,2,Mid,1603000,539.5786857,6,2012,BT,5,BUKIT TIMAH,BUKIT TIMAH,6
7073.170732,123,870000,BUKIT TIMAH,870000,1,Central Region,1,High,870000,657.1196993,6,2012,BT,5,BUKIT TIMAH,BUKIT TIMAH,6
4807.692308,104,500000,BUKIT TIMAH,500000,1,Central Region,1,Low,500000,446.649663,7,2012,BT,5,BUKIT TIMAH,BUKIT TIMAH,6
5833.333333,84,490000,BUKIT TIMAH,490000,1,Central Region,1,Mid,490000,541.9349245,7,2012,BT,5,BUKIT TIMAH,BUKIT TIMAH,6
5898.876404,89,525000,BUKIT TIMAH,525000,1,Central Region,2,Mid,1050000,548.0240809,8,2012,BT,5,BUKIT TIMAH,BUKIT TIMAH,6
6208.791209,91,565000,BUKIT TIMAH,565000,1,Central Region,1,High,565000,576.8161362,8,2012,BT,5,BUKIT TIMAH,BUKIT TIMAH,6
7349.112424,112.6666667,708000,BUKIT TIMAH,828000,1,Central Region,3,Mid,2124000,583.8054672,9,2012,BT,5,BUKIT TIMAH,BUKIT TIMAH,6
5840.624998,106.6666667,714500,BUKIT TIMAH,623000,1,Central Region,3,High,2143500,622.3058092,9,2012,BT,5,BUKIT TIMAH,BUKIT TIMAH,6
6503.759398,66.5,414500,CENTRAL AREA,432500,1,Central Region,4,Mid,1658000,579.0728924,1,2012,CE,7,CENTRAL AREA,CENTRAL AREA,7
6491.458607,76.1,495100,CENTRAL AREA,494000,1,Central Region,10,High,4951000,604.4197059,1,2012,CE,7,CENTRAL AREA,CENTRAL AREA,7
5000,86,430000,CENTRAL AREA,430000,1,Central Region,1,Low,430000,464.5156495,10,2012,CE,7,CENTRAL AREA,CENTRAL AREA,7
6616.949153,73.75,461000,CENTRAL AREA,488000,1,Central Region,4,Mid,1844000,580.7232934,10,2012,CE,7,CENTRAL AREA,CENTRAL AREA,7
6382.789317,74.88888889,508888.8889,CENTRAL AREA,478000,1,Central Region,9,High,4580000,631.3002003,10,2012,CE,7,CENTRAL AREA,CENTRAL AREA,7
5518.867925,106,585000,CENTRAL AREA,585000,1,Central Region,1,Low,585000,512.7201037,11,2012,CE,7,CENTRAL AREA,CENTRAL AREA,7
6088.082902,77.2,553000,CENTRAL AREA,470000,1,Central Region,5,High,2765000,665.4848554,11,2012,CE,7,CENTRAL AREA,CENTRAL AREA,7
5055.555556,54,273000,CENTRAL AREA,273000,1,Central Region,1,Mid,273000,469.6769345,12,2012,CE,7,CENTRAL AREA,CENTRAL AREA,7
6869.688385,70.6,485600,CENTRAL AREA,485000,1,Central Region,5,High,2428000,639.0050975,12,2012,CE,7,CENTRAL AREA,CENTRAL AREA,7
4812.5,80,379666.6667,CENTRAL AREA,385000,1,Central Region,3,Low,1139000,440.9027707,2,2012,CE,7,CENTRAL AREA,CENTRAL AREA,7
5801.104972,90.5,525000,CENTRAL AREA,525000,1,Central Region,2,Mid,1050000,538.9408088,2,2012,CE,7,CENTRAL AREA,CENTRAL AREA,7
5934.782608,76.66666667,479333.3333,CENTRAL AREA,455000,1,Central Region,6,High,2876000,580.8465252,2,2012,CE,7,CENTRAL AREA,CENTRAL AREA,7
5474.006116,81.75,462625,CENTRAL AREA,447500,1,Central Region,4,Low,1850500,525.7408009,3,2012,CE,7,CENTRAL AREA,CENTRAL AREA,7
5243.243243,74,388000,CENTRAL AREA,388000,1,Central Region,1,Mid,388000,487.1137082,3,2012,CE,7,CENTRAL AREA,CENTRAL AREA,7
7065.926783,74.14285714,559412.5714,CENTRAL AREA,523888,1,Central Region,7,High,3915888,700.9600223,3,2012,CE,7,CENTRAL AREA,CENTRAL AREA,7
5522.222222,90,497000,CENTRAL AREA,497000,1,Central Region,2,Low,994000,513.0317285,4,2012,CE,7,CENTRAL AREA,CENTRAL AREA,7
6178.414097,75.66666667,471648,CENTRAL AREA,467500,1,Central Region,6,Mid,2829888,579.0868997,4,2012,CE,7,CENTRAL AREA,CENTRAL AREA,7
5692.138365,79.5,520008.3333,CENTRAL AREA,452525,1,Central Region,6,High,3120050,607.6780094,4,2012,CE,7,CENTRAL AREA,CENTRAL AREA,7
5985.507246,69,424933.3333,CENTRAL AREA,413000,1,Central Region,3,Low,1274800,572.1396619,5,2012,CE,7,CENTRAL AREA,CENTRAL AREA,7
6322.674419,68.8,466600,CENTRAL AREA,435000,1,Central Region,5,Mid,2333000,630.0668665,5,2012,CE,7,CENTRAL AREA,CENTRAL AREA,7
6016.666667,90,541500,CENTRAL AREA,541500,1,Central Region,2,High,1083000,558.9671649,5,2012,CE,7,CENTRAL AREA,CENTRAL AREA,7
4883.72093,86,420000,CENTRAL AREA,420000,1,Central Region,1,Low,420000,453.71296,6,2012,CE,7,CENTRAL AREA,CENTRAL AREA,7
6768.507638,70.91666667,490700,CENTRAL AREA,480000,1,Central Region,12,High,5888400,642.8328909,6,2012,CE,7,CENTRAL AREA,CENTRAL AREA,7
6303.191489,62.66666667,372000,CENTRAL AREA,395000,1,Central Region,3,Mid,1116000,551.4887924,7,2012,CE,7,CENTRAL AREA,CENTRAL AREA,7
6772.334294,69.4,489800,CENTRAL AREA,470000,1,Central Region,5,High,2449000,655.6765566,7,2012,CE,7,CENTRAL AREA,CENTRAL AREA,7
5882.352941,64.6,398200,CENTRAL AREA,380000,1,Central Region,5,Mid,1991000,572.6629463,8,2012,CE,7,CENTRAL AREA,CENTRAL AREA,7
6776.73546,66.625,469250,CENTRAL AREA,451500,1,Central Region,8,High,3754000,654.3308624,8,2012,CE,7,CENTRAL AREA,CENTRAL AREA,7
6297.709924,65.5,412500,CENTRAL AREA,412500,1,Central Region,2,Mid,825000,585.0769632,9,2012,CE,7,CENTRAL AREA,CENTRAL AREA,7
7262.693157,64.71428571,497285.7143,CENTRAL AREA,470000,1,Central Region,7,High,3481000,713.8980027,9,2012,CE,7,CENTRAL AREA,CENTRAL AREA,7
3721.872187,111.1,434200,CHOA CHU KANG,413500,1,West Region,10,Low,4342000,363.0831594,1,2012,CK,4,CHOA CHU KANG,CHOA CHU KANG,3
3949.475067,117.2307692,457538.4615,CHOA CHU KANG,463000,1,West Region,13,Mid,5948000,362.5904309,1,2012,CK,4,CHOA CHU KANG,CHOA CHU KANG,3
4059.880241,111.3333333,460521.5556,CHOA CHU KANG,452000,1,West Region,36,High,16578776,384.2864722,1,2012,CK,4,CHOA CHU KANG,CHOA CHU KANG,3
3928.411633,111.75,445700,CHOA CHU KANG,439000,1,West Region,20,Low,8914000,370.5317673,10,2012,CK,4,CHOA CHU KANG,CHOA CHU KANG,3
4153.992395,105.2,449733.3333,CHOA CHU KANG,437000,1,West Region,15,Mid,6746000,397.163824,10,2012,CK,4,CHOA CHU KANG,CHOA CHU KANG,3
4193.659375,113.0277778,484441.3333,CHOA CHU KANG,474000,1,West Region,36,High,17439888,398.1863309,10,2012,CK,4,CHOA CHU KANG,CHOA CHU KANG,3
3747.63168,114.7391304,459217.3913,CHOA CHU KANG,430000,1,West Region,23,Low,10562000,371.8237431,11,2012,CK,4,CHOA CHU KANG,CHOA CHU KANG,3
4012.412477,112.2142857,470678.5714,CHOA CHU KANG,450250,1,West Region,14,Mid,6589500,389.6786598,11,2012,CK,4,CHOA CHU KANG,CHOA CHU KANG,3
4162.382896,109.5526316,473042.1053,CHOA CHU KANG,456000,1,West Region,38,High,17975600,401.1504929,11,2012,CK,4,CHOA CHU KANG,CHOA CHU KANG,3
3864.343498,107.1333333,434333.3333,CHOA CHU KANG,414000,1,West Region,15,Low,6515000,376.6421228,12,2012,CK,4,CHOA CHU KANG,CHOA CHU KANG,3
4097.765364,119.3333333,507325.8667,CHOA CHU KANG,489000,1,West Region,15,Mid,7609888,394.9622421,12,2012,CK,4,CHOA CHU KANG,CHOA CHU KANG,3
4288.990826,109,474166.6875,CHOA CHU KANG,467500,1,West Region,48,High,22760001,404.1428382,12,2012,CK,4,CHOA CHU KANG,CHOA CHU KANG,3
3699.149772,109.2142857,420892.8571,CHOA CHU KANG,404000,1,West Region,14,Low,5892500,358.0325003,2,2012,CK,4,CHOA CHU KANG,CHOA CHU KANG,3
3990.945338,116.625,474111,CHOA CHU KANG,465444,1,West Region,8,Mid,3792888,377.6754197,2,2012,CK,4,CHOA CHU KANG,CHOA CHU KANG,3
3890.367215,110.5294118,446011.4118,CHOA CHU KANG,430000,1,West Region,34,High,15164388,374.8853402,2,2012,CK,4,CHOA CHU KANG,CHOA CHU KANG,3
3824.658705,106.5454545,415204.5455,CHOA CHU KANG,407500,1,West Region,44,Low,18269000,362.0408021,3,2012,CK,4,CHOA CHU KANG,CHOA CHU KANG,3
3867.403315,108.6,435771.3529,CHOA CHU KANG,420000,1,West Region,45,Mid,19609710.88,372.7856594,3,2012,CK,4,CHOA CHU KANG,CHOA CHU KANG,3
4103.33817,111.1290323,464257.2903,CHOA CHU KANG,456000,1,West Region,31,High,14391976,388.1159988,3,2012,CK,4,CHOA CHU KANG,CHOA CHU KANG,3
3747.44296,115.5454545,449147.7273,CHOA CHU KANG,433000,1,West Region,44,Low,19762500,361.1325934,4,2012,CK,4,CHOA CHU KANG,CHOA CHU KANG,3
3774.263119,115.9166667,459816.3333,CHOA CHU KANG,437500,1,West Region,36,Mid,16553388,368.5266129,4,2012,CK,4,CHOA CHU KANG,CHOA CHU KANG,3
4089.315132,111.8157895,471512.5263,CHOA CHU KANG,457250,1,West Region,38,High,17917476,391.7603202,4,2012,CK,4,CHOA CHU KANG,CHOA CHU KANG,3
4000,111.5,446861.3333,CHOA CHU KANG,446000,1,West Region,42,Low,18768176,372.3301928,5,2012,CK,4,CHOA CHU KANG,CHOA CHU KANG,3
4004.424779,113,488687.125,CHOA CHU KANG,452500,1,West Region,32,Mid,15637988,401.7748979,5,2012,CK,4,CHOA CHU KANG,CHOA CHU KANG,3
4225.460123,112.4137931,470768.1379,CHOA CHU KANG,475000,1,West Region,29,High,13652276,389.0610953,5,2012,CK,4,CHOA CHU KANG,CHOA CHU KANG,3
3879.939209,109.6666667,433547.619,CHOA CHU KANG,425500,1,West Region,21,Low,9104500,367.2759645,6,2012,CK,4,CHOA CHU KANG,CHOA CHU KANG,3
3934.42623,114.375,463166.6667,CHOA CHU KANG,450000,1,West Region,24,Mid,11116000,376.2153705,6,2012,CK,4,CHOA CHU KANG,CHOA CHU KANG,3
4135.465665,113.8928571,471396.4286,CHOA CHU KANG,471000,1,West Region,56,High,26398200,384.521073,6,2012,CK,4,CHOA CHU KANG,CHOA CHU KANG,3
3710.208562,113.875,435312.5,CHOA CHU KANG,422500,1,West Region,16,Low,6965000,355.1428649,7,2012,CK,4,CHOA CHU KANG,CHOA CHU KANG,3
4061.77829,115.4666667,473533.3333,CHOA CHU KANG,469000,1,West Region,30,Mid,14206000,380.9993832,7,2012,CK,4,CHOA CHU KANG,CHOA CHU KANG,3
4266.702951,109.6865672,466323.8806,CHOA CHU KANG,468000,1,West Region,67,High,31243700,394.9704068,7,2012,CK,4,CHOA CHU KANG,CHOA CHU KANG,3
3861.702126,109.6666667,434200.5333,CHOA CHU KANG,423500,1,West Region,15,Low,6513008,367.829075,8,2012,CK,4,CHOA CHU KANG,CHOA CHU KANG,3
4022.020724,114.3703704,465998.6667,CHOA CHU KANG,460000,1,West Region,27,Mid,12581964,378.531035,8,2012,CK,4,CHOA CHU KANG,CHOA CHU KANG,3
4127.33321,117.6304348,495443.2174,CHOA CHU KANG,485500,1,West Region,46,High,22790388,391.2952092,8,2012,CK,4,CHOA CHU KANG,CHOA CHU KANG,3
3881.16371,119.2941176,472816.9412,CHOA CHU KANG,463000,1,West Region,17,Low,8037888,368.2174325,9,2012,CK,4,CHOA CHU KANG,CHOA CHU KANG,3
4008.639308,111.7586207,465203.0345,CHOA CHU KANG,448000,1,West Region,29,Mid,13490888,386.7157422,9,2012,CK,4,CHOA CHU KANG,CHOA CHU KANG,3
4205.96206,115.3125,491584,CHOA CHU KANG,485000,1,West Region,32,High,15730688,396.0515314,9,2012,CK,4,CHOA CHU KANG,CHOA CHU KANG,3
5114.777618,69.7,361850,CLEMENTI,356500,1,West Region,10,Low,3618500,482.3098645,1,2012,CL,4,CLEMENTI,CLEMENTI,7
5157.103825,73.2,376650,CLEMENTI,377500,1,West Region,10,Mid,3766500,478.0322934,1,2012,CL,4,CLEMENTI,CLEMENTI,7
4795.878944,81.73684211,443184.2105,CLEMENTI,392000,1,West Region,19,High,8420500,503.7287865,1,2012,CL,4,CLEMENTI,CLEMENTI,7
4913.966481,74.58333333,378625,CLEMENTI,366500,1,West Region,12,Low,4543500,471.6261125,10,2012,CL,4,CLEMENTI,CLEMENTI,7
4904.875148,76.45454546,431818.1818,CLEMENTI,375000,1,West Region,11,Mid,4750000,524.7204127,10,2012,CL,4,CLEMENTI,CLEMENTI,7
4922.693267,95.47619048,550571.4286,CLEMENTI,470000,1,West Region,21,High,11562000,535.7336598,10,2012,CL,4,CLEMENTI,CLEMENTI,7
4826.901874,82.45454546,463909.0909,CLEMENTI,398000,1,West Region,11,Low,5103000,522.6953384,11,2012,CL,4,CLEMENTI,CLEMENTI,7
5146.374829,81.22222222,433333.3333,CLEMENTI,418000,1,West Region,9,Mid,3900000,495.6528135,11,2012,CL,4,CLEMENTI,CLEMENTI,7
4961.423571,85.7,486008.2,CLEMENTI,425194,1,West Region,20,High,9720164,526.8574439,11,2012,CL,4,CLEMENTI,CLEMENTI,7
5327.044025,72.27272727,394909.0909,CLEMENTI,385000,1,West Region,11,Low,4344000,507.6367249,12,2012,CL,4,CLEMENTI,CLEMENTI,7
5245.901639,91.5,528833.3333,CLEMENTI,480000,1,West Region,6,Mid,3173000,536.9428619,12,2012,CL,4,CLEMENTI,CLEMENTI,7
5472.426471,83.69230769,502676.9231,CLEMENTI,458000,1,West Region,13,High,6534800,557.999424,12,2012,CL,4,CLEMENTI,CLEMENTI,7
4554.878049,72.88888889,367320.8889,CLEMENTI,332000,1,West Region,9,Low,3305888,468.1819243,2,2012,CL,4,CLEMENTI,CLEMENTI,7
4438.596491,85.5,446700,CLEMENTI,379500,1,West Region,10,Mid,4467000,485.3781068,2,2012,CL,4,CLEMENTI,CLEMENTI,7
4913.221031,89.04545455,471795.4545,CLEMENTI,437500,1,West Region,22,High,10379500,492.2348325,2,2012,CL,4,CLEMENTI,CLEMENTI,7
4681.078046,84.80952381,449000,CLEMENTI,397000,1,West Region,21,Low,9429000,491.8493048,3,2012,CL,4,CLEMENTI,CLEMENTI,7
5072.463768,77.28,427627.52,CLEMENTI,392000,1,West Region,25,Mid,10690688,514.0778344,3,2012,CL,4,CLEMENTI,CLEMENTI,7
5119.346734,79.6,443350,CLEMENTI,407500,1,West Region,10,High,4433500,517.4447568,3,2012,CL,4,CLEMENTI,CLEMENTI,7
5000,78.4,420560,CLEMENTI,392000,1,West Region,25,Low,10514000,498.3589326,4,2012,CL,4,CLEMENTI,CLEMENTI,7
4783.258595,83.625,455916.6667,CLEMENTI,400000,1,West Region,24,Mid,10942000,506.5002728,4,2012,CL,4,CLEMENTI,CLEMENTI,7
4862.849534,93.875,487187.5,CLEMENTI,456500,1,West Region,8,High,3897500,482.1437401,4,2012,CL,4,CLEMENTI,CLEMENTI,7
4896.939694,82.2962963,435884.7407,CLEMENTI,403000,1,West Region,27,Low,11768888,492.0641452,5,2012,CL,4,CLEMENTI,CLEMENTI,7
5067.429506,78.93548387,419703.4839,CLEMENTI,400000,1,West Region,31,Mid,13010808,493.97008,5,2012,CL,4,CLEMENTI,CLEMENTI,7
5274.86911,88.15384615,523000,CLEMENTI,465000,1,West Region,13,High,6799000,551.1765971,5,2012,CL,4,CLEMENTI,CLEMENTI,7
4826.60061,77.17647059,399375.7647,CLEMENTI,372500,1,West Region,17,Low,6789388,480.7586855,6,2012,CL,4,CLEMENTI,CLEMENTI,7
5268.540203,75.35294118,408000,CLEMENTI,397000,1,West Region,17,Mid,6936000,503.0258462,6,2012,CL,4,CLEMENTI,CLEMENTI,7
5313.105558,85.26086957,488526.087,CLEMENTI,453000,1,West Region,23,High,11236100,532.3145629,6,2012,CL,4,CLEMENTI,CLEMENTI,7
5161.588181,83.30769231,436692.3077,CLEMENTI,430000,1,West Region,13,Low,5677000,486.9908296,7,2012,CL,4,CLEMENTI,CLEMENTI,7
5281.473899,81.41666667,457583.3333,CLEMENTI,430000,1,West Region,12,Mid,5491000,522.1403135,7,2012,CL,4,CLEMENTI,CLEMENTI,7
5186.99187,83.86363636,469412.7273,CLEMENTI,435000,1,West Region,22,High,10327080,520.0097858,7,2012,CL,4,CLEMENTI,CLEMENTI,7
4951.171875,78.76923077,415529.8462,CLEMENTI,390000,1,West Region,13,Low,5401888,490.0901393,8,2012,CL,4,CLEMENTI,CLEMENTI,7
5038.834952,85.83333333,468333.3333,CLEMENTI,432500,1,West Region,18,Mid,8430000,506.9083399,8,2012,CL,4,CLEMENTI,CLEMENTI,7
5202.359347,84.76923077,497091.8462,CLEMENTI,441000,1,West Region,26,High,12924388,544.7895178,8,2012,CL,4,CLEMENTI,CLEMENTI,7
4953.150242,77.375,389500,CLEMENTI,383250,1,West Region,8,Low,3116000,467.667452,9,2012,CL,4,CLEMENTI,CLEMENTI,7
5111.308994,80.21428571,453506.2857,CLEMENTI,410000,1,West Region,14,Mid,6349088,525.2450109,9,2012,CL,4,CLEMENTI,CLEMENTI,7
5342.696629,89,507126.8571,CLEMENTI,475500,1,West Region,14,High,7099776,529.3671044,9,2012,CL,4,CLEMENTI,CLEMENTI,7
4536.734694,81.66666667,415555.5556,GEYLANG,370500,1,Central Region,18,Low,7480000,472.7315726,1,2012,GL,10,GEYLANG,GEYLANG,4
4113.389626,75.36363636,394681.8182,GEYLANG,310000,1,Central Region,11,Mid,4341500,486.5367171,1,2012,GL,10,GEYLANG,GEYLANG,4
